content,time,name,QQ
（）,2024-06-18 00:30:16, 21-sduw-企鹅,825900051
那鼠鼠套不到也就合理了,2024-06-18 00:30:18, 21-uestc-安娜苏,2723980493
@21-sduw-企鹅 @21-sduw-企鹅 不知道,2024-06-18 00:30:24, 21-ECNU-SFX-耐筛王:鸽:,873892608
你们咋填的,2024-06-18 00:30:35, 21-sduw-企鹅,825900051
科听说都变强了,2024-06-18 00:30:35, 21-九非-0offer本校鼠,1789979647
hhhhh,2024-06-18 00:30:36, 21-sduw-企鹅,825900051
我填的时候选了个人工智能与数据科学,2024-06-18 00:30:42, 21-ECNU-SFX-耐筛王:鸽:,873892608
我直接没填,2024-06-18 00:30:45, 21-sbu-传说中的黑龙,291395891
@21-xjtu-牛蛙丶丶 没有婚姻恋爱关系？@21-xjtu-牛蛙丶丶 ,2024-06-18 00:30:50, 21-zjdu-sky,986492650
那我也不填hhh,2024-06-18 00:30:51, 21-sduw-企鹅,825900051
大佬都报这个营吗？,2024-06-18 00:31:05, 21-sduw-企鹅,825900051
我和夏令营单位填的一样,2024-06-18 00:31:08, 21-九非-0offer本校鼠,1789979647
有套了6系的朋友吗,2024-06-18 00:31:10, 21 ncepu,821923272
佬难道不去卷计科吗,2024-06-18 00:31:16, 21-sduw-企鹅,825900051
来卷什么ai与大数据呀,2024-06-18 00:31:25, 21-sduw-企鹅,825900051
现在感觉ai比计科还卷,2024-06-18 00:31:39, 21-uestc-安娜苏,2723980493
不管了,2024-06-18 00:31:51, 21-sduw-企鹅,825900051
@21-uestc-安娜苏 @21-uestc-安娜苏 确实,2024-06-18 00:31:51, 21-sbu-传说中的黑龙,291395891
计科我报不了,2024-06-18 00:31:55, 21-sduw-企鹅,825900051
@21 ncepu @21 ncepu 套了，官回,2024-06-18 00:31:59, 21-双非-啾啾,1743797172
现在主要有个LLM,2024-06-18 00:32:00, 21-sbu-传说中的黑龙,291395891
人下人的软工,2024-06-18 00:32:03, 21-sduw-企鹅,825900051
报ai的都带着论文来的,2024-06-18 00:32:07, 21-uestc-安娜苏,2723980493
计科人家看不上,2024-06-18 00:32:07, 21-sduw-企鹅,825900051
@21-uestc-安娜苏 @21-uestc-安娜苏 ,2024-06-18 00:32:34, 21-ECNU-SFX-耐筛王:鸽:,873892608
以后本科毕业都要几篇a了,2024-06-18 00:32:45, 21-ECNU-SFX-耐筛王:鸽:,873892608
保研需要子刊,2024-06-18 00:32:51, 21-ECNU-SFX-耐筛王:鸽:,873892608
不至于,2024-06-18 00:33:03, 21-sbu-传说中的黑龙,291395891
那不可能的,2024-06-18 00:33:07, 21-sduw-企鹅,825900051
不要制造焦虑,2024-06-18 00:33:13, 21-sduw-企鹅,825900051
那也是以后,2024-06-18 00:33:34, 21-ECNU-SFX-耐筛王:鸽:,873892608
和现在无关,2024-06-18 00:33:37, 21-ECNU-SFX-耐筛王:鸽:,873892608
nerips都有高中生投稿通道了,2024-06-18 00:33:51, 19-pxu-然然,1263721248
卷也是你们这帮人卷[表情],2024-06-18 00:33:58, 21-sduw-企鹅,825900051
摆还是可以很摆的[表情],2024-06-18 00:34:20, 21-sduw-企鹅,825900051
太吓人了这夏令营入营的bar,2024-06-18 00:34:30, 21-大专-上不了岸-晴晴,1440129978
前几年也是这样的嘛[表情][表情],2024-06-18 00:34:46, 21-大专-上不了岸-晴晴,1440129978
不是,2024-06-18 00:34:53, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
今年bar都很逆天,2024-06-18 00:35:00, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
评价为单调递增,2024-06-18 00:35:13, 20-ihtwu-yukki,2045314354
感觉fdu是今年把我们学校拉黑了[表情],2024-06-18 00:37:02, 21-sduw-企鹅,825900051
要被卷死了,2024-06-18 00:37:33, 21 nju 呜呜呜,3387257974
@19-pxu-然然 @19-pxu-然然 代理人战争,2024-06-18 00:37:53, 20-bupt-收个师弟,320505898
想问问大家sjtu cs到底入营有多难啊?[表情],2024-06-18 00:38:41, 21-hust-活着,2695675331
家庭背景的战争,2024-06-18 00:38:54, 19-pxu-然然,1263721248
佬们问问上海ailab是在哪里读书啊,2024-06-18 00:39:32, 21-fwu-ark-without-offer,251312274
联培的学校吗,2024-06-18 00:39:37, 21-fwu-ark-without-offer,251312274
第一年在联培学校,2024-06-18 00:40:22, 22-XDU-Selen,1834543571
后面在ailab,2024-06-18 00:40:29, 22-XDU-Selen,1834543571
ailab都在上海吗,2024-06-18 00:40:41, 21-fwu-ark-without-offer,251312274
确实,2024-06-18 00:40:50, 21-dlut-?-sui1234bian,2481364951
ailab只有上海又,2024-06-18 00:40:55, 21-dlut-?-sui1234bian,2481364951
北京好像也有？,2024-06-18 00:40:55, 21-fwu-ark-without-offer,251312274
有 但是联培挂北航,2024-06-18 00:41:07, 21-hust,1838927838
上海only,2024-06-18 00:41:09, 21-ustc-txkk,3189621338
联培学校倒是有在北京的,2024-06-18 00:41:24, 21-ustc-txkk,3189621338
我的意思是后面有可能在北京吗，因为听一个老师说他有ailab的名额,2024-06-18 00:41:41, 21-fwu-ark-without-offer,251312274
老师在北京,2024-06-18 00:41:49, 21-fwu-ark-without-offer,251312274
不太可能,2024-06-18 00:41:53, 21-dlut-?-sui1234bian,2481364951
@21-fwu-ark-without-offer @21-fwu-ark-without-offer 不会是pku的吧,2024-06-18 00:41:57, 21-gpu-夏0营0ffer选手,3640519889
羡慕,2024-06-18 00:41:59, 21-gpu-夏0营0ffer选手,3640519889
叉的应该是,2024-06-18 00:42:07, 21-hust,1838927838
不太可能,2024-06-18 00:42:21, 21-hust,1838927838
这种情况后四年不太可能在北京吗,2024-06-18 00:42:31, 21-fwu-ark-without-offer,251312274
是的,2024-06-18 00:42:38, 21-ustc-txkk,3189621338
确实是北叉的老师,2024-06-18 00:42:39, 21-fwu-ark-without-offer,251312274
除非你联培学校选的北京那边的,2024-06-18 00:42:40, 21-hust,1838927838
在上海,2024-06-18 00:42:40, 21-ustc-txkk,3189621338
@21-fwu-ark-without-offer @21-fwu-ark-without-offer zwt是吧,2024-06-18 00:42:50, 21-gpu-夏0营0ffer选手,3640519889
tpu的联培学校哪轮得到我选,2024-06-18 00:42:59, 21-fwu-ark-without-offer,251312274
卡库依然稳定发挥,2024-06-18 00:43:28, #16-ecnu-pku-hcy,353842011
为何群u如此成功,2024-06-18 00:43:30, 21-gpu-夏0营0ffer选手,3640519889
你是想待北京？,2024-06-18 00:43:31, 21-ustc-txkk,3189621338
老师组里在北京,2024-06-18 00:43:40, 21-fwu-ark-without-offer,251312274
北×还招硕士么，我以为不招了。。,2024-06-18 00:43:46, #16-ecnu-pku-hcy,353842011
我去上海很不方便啊,2024-06-18 00:43:47, 21-fwu-ark-without-offer,251312274
pjlab有北京分部，这个应该可以和导师具体商量,2024-06-18 00:43:49, 21-ucas-10%,2496767825
有北京分部,2024-06-18 00:43:58, 21-hust,1838927838
应该是能呆,2024-06-18 00:44:05, 21-hust,1838927838
哦哦原来如此,2024-06-18 00:44:05, 21-fwu-ark-without-offer,251312274
但是联培学校应该要选北京,2024-06-18 00:44:17, 21-hust,1838927838
上海ailab联培主要是ailab的工作吧,2024-06-18 00:44:20, 21-ustc-txkk,3189621338
唉，做梦都想去ailab,2024-06-18 00:44:37, 21-dlut-?-sui1234bian,2481364951
跟联培学校老师的工作应该关系少一点？,2024-06-18 00:44:41, 21-ustc-txkk,3189621338
tp捞不到 一般是bhu,2024-06-18 00:44:41, 21-hust,1838927838
反正看你自己,2024-06-18 00:44:46, 21-hust,1838927838
唉，做梦都想去ailab,2024-06-18 00:44:47, 21-gpu-夏0营0ffer选手,3640519889
@21-zjdu-sky @21-zjdu-sky 看看第二页,2024-06-18 00:44:47, 21-门头沟学院-ldd,577628305
鼠鼠去不了一点,2024-06-18 00:45:03, 21-ustc-txkk,3189621338
https://mp.weixin.qq.com/s/UP3DpV592bsVN6PI3OhwSQ,2024-06-18 00:45:05, 21-fwu-ark-without-offer,251312274
我看今年的通知里没有bhu的样子？,2024-06-18 00:45:19, 21-fwu-ark-without-offer,251312274
应该是没有,2024-06-18 00:45:36, 21-dlut-?-sui1234bian,2481364951
看通知来说,2024-06-18 00:45:41, 21-dlut-?-sui1234bian,2481364951
给我同济联培也去[表情][表情][表情][表情],2024-06-18 00:45:49, 21-dlut-?-sui1234bian,2481364951
我是听说的,2024-06-18 00:46:02, 21-hust,1838927838
这段时间ailab好像在确定名单了？,2024-06-18 00:46:05, 21-fwu-ark-without-offer,251312274
是的,2024-06-18 00:46:10, 21-hust,1838927838
 早着呢,2024-06-18 00:46:11, 21-ucas-10%,2496767825
我记得五月就有群友三面了,2024-06-18 00:46:16, 21-fwu-ark-without-offer,251312274
@21-fwu-ark-without-offer @21-fwu-ark-without-offer 给offer了？,2024-06-18 00:46:24, 21-gpu-夏0营0ffer选手,3640519889
八月九月也有鸽子,2024-06-18 00:46:24, 21-ucas-10%,2496767825
ailab那边好像挺急,2024-06-18 00:46:28, 21-hust,1838927838
@19-pxu-然然 @19-pxu-然然 乐,2024-06-18 00:46:38, 21-fwu-ark-without-offer,251312274
ailab别急,2024-06-18 00:46:48, 21-dlut-?-sui1234bian,2481364951
人确实好，但有没有这么多名额，我真不好评价,2024-06-18 00:47:25, 19-pxu-然然,1263721248
快进我棉被～～,2024-06-18 00:47:33, 21-gpu-夏0营0ffer选手,3640519889
难绷,2024-06-18 00:47:37, 21-hust,1838927838
不喜欢这种老师捏,2024-06-18 00:47:48, 21-biliu-赵明柯（立志当保姆,2982344355
人好不好一码事，但容易让学生没学上是另一码事,2024-06-18 00:48:05, 21-biliu-赵明柯（立志当保姆,2982344355
xm积极回复,2024-06-18 00:48:13, 21-but-nil,1815300920
还有老师鱼塘一百+,2024-06-18 00:48:27, 21-biliu-赵明柯（立志当保姆,2982344355
通过大量绿群群友加我，让我看到了一出出好戏,2024-06-18 00:49:12, 19-pxu-然然,1263721248
笑拥,2024-06-18 00:49:58, 21-biliu-赵明柯（立志当保姆,2982344355
现在有6个邮箱了准备开始并行！,2024-06-18 00:51:27, 21-gpu-夏0营0ffer选手,3640519889
？,2024-06-18 00:51:32, 21-dlut-?-sui1234bian,2481364951
羡慕超标量超流水,2024-06-18 00:51:54, 21-but-nil,1815300920
gpu佬会不会一个老师已经面试通过了，然后忘记自己套过了，然后再发一次邮件,2024-06-18 00:52:12, 21-dlut-?-sui1234bian,2481364951
@21-dlut-?-sui1234bian @21-dlut-?-sui1234bian 不会喵,2024-06-18 00:52:26, 21-gpu-夏0营0ffer选手,3640519889
@19-pxu-然然 @19-pxu-然然 ？,2024-06-18 00:52:36, 21-sbu-传说中的黑龙,291395891
看看死亡笔记,2024-06-18 00:52:39, 21-dlut-?-sui1234bian,2481364951
好怪哦,2024-06-18 00:52:41, 21-sbu-传说中的黑龙,291395891
记了哪些老师,2024-06-18 00:52:44, 21-dlut-?-sui1234bian,2481364951
gpu前面撤回啥呀,2024-06-18 00:54:01, 21-hust-xty,3107504738
今晚,2024-06-18 00:55:37, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
来点总结,2024-06-18 00:55:40, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
牛牛哥好帅,2024-06-18 00:55:47, 20-ihtwu-yukki,2045314354
四幻神又拿到几个offer了,2024-06-18 00:55:54, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
谁又鸽了谁,2024-06-18 00:56:04, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
谁又伤害了谁,2024-06-18 00:56:09, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
offer不知道现在只想坠入爱河,2024-06-18 00:56:12, 21-gpu-夏0营0ffer选手,3640519889
[抛媚眼]请使用最新版手机QQ体验新功能,2024-06-18 00:56:16, 21-gpu-夏0营0ffer选手,3640519889
谁又吃了据信,2024-06-18 00:56:19, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
我,2024-06-18 00:56:42, 21-muc-paralysis,3197383835
你是幻神？,2024-06-18 00:56:58, 21-湖b-耐拒王蜀鼠,923557344
再见何必红着眼,2024-06-18 00:57:05, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
匆匆那年,2024-06-18 00:57:13, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
绿群幻神,2024-06-18 00:57:28, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
得有实力,2024-06-18 00:57:31, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
得有bg,2024-06-18 00:57:42, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
不是已经七幻神了吗,2024-06-18 00:57:47, 21-bjtu-珂朵莉,2412162744
别骂了别骂了，我是底层鼠鼠,2024-06-18 00:57:47, 21-湖b-耐拒王蜀鼠,923557344
出来混 靠的是实力 靠的是bg,2024-06-18 00:57:55, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
懂不懂啊,2024-06-18 00:57:59, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
小b3,2024-06-18 00:58:03, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
七个？,2024-06-18 00:58:10, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
who,2024-06-18 00:58:11, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
@21-bjtu-珂朵莉 你怎么又偷偷把自己踢出去,2024-06-18 00:58:21, 21-uestc-安娜苏,2723980493
鸽子，gpu，mc，kk，curry，莲莲，苏神,2024-06-18 00:58:23, 21-bjtu-珂朵莉,2412162744
没有你吗,2024-06-18 00:58:29, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
还有kdl,2024-06-18 00:58:30, 21-uestc-安娜苏,2723980493
我？,2024-06-18 00:58:34, 21-bjtu-珂朵莉,2412162744
是啊,2024-06-18 00:58:35, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
我不配喵,2024-06-18 00:58:37, 21-bjtu-珂朵莉,2412162744
喜报：我准备岩壁一眼和大家竞争offer,2024-06-18 00:58:38, 20-u-清水,843273746
七幻神有八个,2024-06-18 00:58:41, 21-sbu-传说中的黑龙,291395891
？,2024-06-18 00:58:49, 20-ihtwu-yukki,2045314354
八个,2024-06-18 00:58:49, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
得叫什么了,2024-06-18 00:58:52, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
八仙过海,2024-06-18 00:58:55, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
叉怎么不配了,2024-06-18 00:58:56, 21-sbu-传说中的黑龙,291395891
八仙过海,2024-06-18 00:58:58, 20-ihtwu-yukki,2045314354
绿群八仙,2024-06-18 00:58:59, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
八仙过海,2024-06-18 00:59:01, 21-sbu-传说中的黑龙,291395891
八大门派围攻光明顶,2024-06-18 00:59:03, 20-u-清水,843273746
大家是看过我bg的，我不能成为幻神喵,2024-06-18 00:59:08, 21-bjtu-珂朵莉,2412162744
八大门派围攻光明顶,2024-06-18 00:59:09, 20-ihtwu-yukki,2045314354
感觉不久就能36天罡了,2024-06-18 00:59:22, 21-湖b-耐拒王蜀鼠,923557344
我先收藏下,2024-06-18 00:59:23, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
但你是,2024-06-18 00:59:27, 21-uestc-安娜苏,2723980493
但是怎么说感觉kk还没有到幻神的level吧,2024-06-18 00:59:34, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
我已经被抛弃了,2024-06-18 00:59:44, 21-bjtu-珂朵莉,2412162744
kk哭了,2024-06-18 00:59:46, 20-ihtwu-yukki,2045314354
牛子哥除名kk幻神之名,2024-06-18 01:00:14, 21-湖b-耐拒王蜀鼠,923557344
北斗七星是吧,2024-06-18 01:00:16, 20-u-清水,843273746
天罡星出列！,2024-06-18 01:00:20, 20-u-清水,843273746
群里隐藏的幻神也很多喵,2024-06-18 01:00:20, 21-sbu-传说中的黑龙,291395891
,2024-06-18 01:00:25, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
清深今年为啥不公布优营,2024-06-18 01:00:31, 22-末2-zm,1719140010
七幻神是水群多又很厉害的,2024-06-18 01:00:32, 21-sbu-传说中的黑龙,291395891
谁言人族无大帝,2024-06-18 01:00:41, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
七幻神是水群多又很厉害的,2024-06-18 01:00:43, 21-bjtu-珂朵莉,2412162744
@21-bjtu-珂朵莉 感觉睡裙有点少了,2024-06-18 01:01:11, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
mc是那个,2024-06-18 01:01:14, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
哪个,2024-06-18 01:01:16, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
又能水又有实力，谁玩的过你啊,2024-06-18 01:01:18, 21-湖b-耐拒王蜀鼠,923557344
？,2024-06-18 01:01:20, 20-ihtwu-yukki,2045314354
我看看,2024-06-18 01:01:25, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
金牌,2024-06-18 01:01:28, 20-ihtwu-yukki,2045314354
是洗脚,2024-06-18 01:01:28, 21-uestc-安娜苏,2723980493
哦哦,2024-06-18 01:01:33, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
洗脚,2024-06-18 01:01:35, 21-湖b-耐拒王蜀鼠,923557344
是不是那个,2024-06-18 01:01:37, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
是西交rk1+8金牌,2024-06-18 01:01:38, 21-bjtu-珂朵莉,2412162744
女装的,2024-06-18 01:01:39, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
难蚌,2024-06-18 01:01:44, 21-miaomiaou,511450345
是的喵,2024-06-18 01:01:44, 21-bjtu-珂朵莉,2412162744
是的,2024-06-18 01:01:47, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
都是king,2024-06-18 01:01:47, 21-miaomiaou,511450345
还真是,2024-06-18 01:01:47, 21-uestc-安娜苏,2723980493
我有印象了,2024-06-18 01:01:54, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
他算的,2024-06-18 01:01:57, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
唉,2024-06-18 01:01:57, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
群佬知道ailab的联培高校是怎么选的嘛[图片],2024-06-18 01:02:03, 21-fwu-ark-without-offer,251312274
女装呢,2024-06-18 01:02:03, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
没了,2024-06-18 01:02:04, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
又是茶又是贵的,2024-06-18 01:02:09, 21-bjtu-珂朵莉,2412162744
都还不睡,2024-06-18 01:02:12, 21-miaomiaou,511450345
群主咋95级了,2024-06-18 01:02:12, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
这么高,2024-06-18 01:02:14, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
9,2024-06-18 01:02:18, 21-miaomiaou,511450345
lianlian是谁,2024-06-18 01:02:25, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
莲莲,2024-06-18 01:02:29, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
我几级了,2024-06-18 01:02:29, 20-ihtwu-yukki,2045314354
@20-xdu-sjtu-nzk（xhs：1048182734 @20-xdu-sjtu-nzk（xhs：1048182734 ？,2024-06-18 01:02:34, 20-ihtwu-yukki,2045314354
东佬啊,2024-06-18 01:02:36, 21-湖b-耐拒王蜀鼠,923557344
你87,2024-06-18 01:02:38, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
bit rk1,2024-06-18 01:02:39, 20-ihtwu-yukki,2045314354
bit rk1+银牌,2024-06-18 01:02:40, 21-uestc-安娜苏,2723980493
@20-noname-yukii @20-noname-yukii 87,2024-06-18 01:02:40, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
bitrk1,2024-06-18 01:02:40, 21-dlut-?-sui1234bian,2481364951
才187级,2024-06-18 01:02:49, 20-ihtwu-yukki,2045314354
也是茶叶贵爷,2024-06-18 01:02:49, 21-uestc-安娜苏,2723980493
哎,2024-06-18 01:02:50, 20-ihtwu-yukki,2045314354
日常后悔退群,2024-06-18 01:02:51, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
@22-末2-zm @22-末2-zm 麻了,2024-06-18 01:02:51, 21-uestc-Leven,1134524176
莲莲也是茶+贵,2024-06-18 01:02:51, 21-bjtu-珂朵莉,2412162744
,2024-06-18 01:02:54, 21-hnu-信安小辣鸡 （赛博保安室：497301267）,1345690668
at我看看,2024-06-18 01:03:02, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
贵茶,2024-06-18 01:03:04, 21-湖b-耐拒王蜀鼠,923557344
我都怀疑是有老师还要考核了,2024-06-18 01:03:07, 21-uestc-Leven,1134524176
哭了,2024-06-18 01:03:10, 20-ihtwu-yukki,2045314354
@21-remake-offer绝缘体 群主召见你,2024-06-18 01:03:14, 21-bjtu-珂朵莉,2412162744
@21-remake-offer绝缘体 ,2024-06-18 01:03:14, 21-湖b-耐拒王蜀鼠,923557344
什么时候200级,2024-06-18 01:03:17, 20-ihtwu-yukki,2045314354
哦哦,2024-06-18 01:03:19, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
我感觉我天天睡裙,2024-06-18 01:03:20, 20-ihtwu-yukki,2045314354
这个,2024-06-18 01:03:22, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
算的,2024-06-18 01:03:23, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
@20-xdu-sjtu-nzk（xhs：1048182734 给我发个紫名,2024-06-18 01:03:23, 20-bupt-收个师弟,320505898
为什么我才87级,2024-06-18 01:03:25, 20-ihtwu-yukki,2045314354
你没有自明了,2024-06-18 01:03:31, 20-xdu-sjtu-nzk:睡着:（xhs：1048182734,1813655285
